report_type,organization,platform,metric,target,date,dim1,dim2,value
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-02-01,C,YY,3554
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-02-01,C,ZZ,3555
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,A,XX,3556
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,A,YY,3557
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,A,ZZ,3558
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,B,XX,3559
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,B,YY,3560
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,B,ZZ,3561
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,C,XX,3562
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,C,YY,3563
Report type 2,Organization 3,Platform 2,Metric 3,Title 3,2020-03-01,C,ZZ,3564
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,A,XX,3565
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,A,YY,3566
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,A,ZZ,3567
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,B,XX,3568
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,B,YY,3569
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,B,ZZ,3570
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,C,XX,3571
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,C,YY,3572
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2019-12-01,C,ZZ,3573
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,A,XX,3574
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,A,YY,3575
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,A,ZZ,3576
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,B,XX,3577
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,B,YY,3578
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,B,ZZ,3579
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,C,XX,3580
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,C,YY,3581
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-01-01,C,ZZ,3582
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,A,XX,3583
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,A,YY,3584
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,A,ZZ,3585
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,B,XX,3586
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,B,YY,3587
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,B,ZZ,3588
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,C,XX,3589
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,C,YY,3590
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-02-01,C,ZZ,3591
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,A,XX,3592
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,A,YY,3593
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,A,ZZ,3594
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,B,XX,3595
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,B,YY,3596
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,B,ZZ,3597
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,C,XX,3598
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,C,YY,3599
Report type 2,Organization 3,Platform 3,Metric 1,Title 1,2020-03-01,C,ZZ,3600
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,A,XX,3601
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,A,YY,3602
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,A,ZZ,3603
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,B,XX,3604
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,B,YY,3605
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,B,ZZ,3606
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,C,XX,3607
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,C,YY,3608
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2019-12-01,C,ZZ,3609
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,A,XX,3610
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,A,YY,3611
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,A,ZZ,3612
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,B,XX,3613
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,B,YY,3614
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,B,ZZ,3615
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,C,XX,3616
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,C,YY,3617
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-01-01,C,ZZ,3618
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,A,XX,3619
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,A,YY,3620
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,A,ZZ,3621
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,B,XX,3622
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,B,YY,3623
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,B,ZZ,3624
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,C,XX,3625
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,C,YY,3626
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-02-01,C,ZZ,3627
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,A,XX,3628
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,A,YY,3629
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,A,ZZ,3630
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,B,XX,3631
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,B,YY,3632
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,B,ZZ,3633
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,C,XX,3634
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,C,YY,3635
Report type 2,Organization 3,Platform 3,Metric 1,Title 2,2020-03-01,C,ZZ,3636
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,A,XX,3637
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,A,YY,3638
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,A,ZZ,3639
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,B,XX,3640
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,B,YY,3641
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,B,ZZ,3642
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,C,XX,3643
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,C,YY,3644
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2019-12-01,C,ZZ,3645
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,A,XX,3646
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,A,YY,3647
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,A,ZZ,3648
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,B,XX,3649
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,B,YY,3650
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,B,ZZ,3651
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,C,XX,3652
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,C,YY,3653
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-01-01,C,ZZ,3654
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,A,XX,3655
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,A,YY,3656
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,A,ZZ,3657
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,B,XX,3658
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,B,YY,3659
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,B,ZZ,3660
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,C,XX,3661
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,C,YY,3662
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-02-01,C,ZZ,3663
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,A,XX,3664
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,A,YY,3665
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,A,ZZ,3666
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,B,XX,3667
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,B,YY,3668
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,B,ZZ,3669
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,C,XX,3670
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,C,YY,3671
Report type 2,Organization 3,Platform 3,Metric 1,Title 3,2020-03-01,C,ZZ,3672
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,A,XX,3673
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,A,YY,3674
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,A,ZZ,3675
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,B,XX,3676
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,B,YY,3677
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,B,ZZ,3678
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,C,XX,3679
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,C,YY,3680
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2019-12-01,C,ZZ,3681
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,A,XX,3682
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,A,YY,3683
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,A,ZZ,3684
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,B,XX,3685
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,B,YY,3686
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,B,ZZ,3687
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,C,XX,3688
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,C,YY,3689
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-01-01,C,ZZ,3690
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,A,XX,3691
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,A,YY,3692
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,A,ZZ,3693
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,B,XX,3694
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,B,YY,3695
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,B,ZZ,3696
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,C,XX,3697
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,C,YY,3698
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-02-01,C,ZZ,3699
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,A,XX,3700
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,A,YY,3701
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,A,ZZ,3702
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,B,XX,3703
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,B,YY,3704
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,B,ZZ,3705
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,C,XX,3706
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,C,YY,3707
Report type 2,Organization 3,Platform 3,Metric 2,Title 1,2020-03-01,C,ZZ,3708
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,A,XX,3709
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,A,YY,3710
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,A,ZZ,3711
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,B,XX,3712
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,B,YY,3713
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,B,ZZ,3714
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,C,XX,3715
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,C,YY,3716
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2019-12-01,C,ZZ,3717
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,A,XX,3718
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,A,YY,3719
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,A,ZZ,3720
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,B,XX,3721
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,B,YY,3722
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,B,ZZ,3723
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,C,XX,3724
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,C,YY,3725
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-01-01,C,ZZ,3726
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,A,XX,3727
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,A,YY,3728
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,A,ZZ,3729
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,B,XX,3730
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,B,YY,3731
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,B,ZZ,3732
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,C,XX,3733
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,C,YY,3734
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-02-01,C,ZZ,3735
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,A,XX,3736
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,A,YY,3737
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,A,ZZ,3738
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,B,XX,3739
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,B,YY,3740
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,B,ZZ,3741
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,C,XX,3742
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,C,YY,3743
Report type 2,Organization 3,Platform 3,Metric 2,Title 2,2020-03-01,C,ZZ,3744
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,A,XX,3745
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,A,YY,3746
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,A,ZZ,3747
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,B,XX,3748
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,B,YY,3749
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,B,ZZ,3750
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,C,XX,3751
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,C,YY,3752
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2019-12-01,C,ZZ,3753
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,A,XX,3754
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,A,YY,3755
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,A,ZZ,3756
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,B,XX,3757
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,B,YY,3758
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,B,ZZ,3759
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,C,XX,3760
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,C,YY,3761
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-01-01,C,ZZ,3762
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,A,XX,3763
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,A,YY,3764
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,A,ZZ,3765
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,B,XX,3766
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,B,YY,3767
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,B,ZZ,3768
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,C,XX,3769
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,C,YY,3770
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-02-01,C,ZZ,3771
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,A,XX,3772
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,A,YY,3773
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,A,ZZ,3774
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,B,XX,3775
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,B,YY,3776
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,B,ZZ,3777
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,C,XX,3778
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,C,YY,3779
Report type 2,Organization 3,Platform 3,Metric 2,Title 3,2020-03-01,C,ZZ,3780
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,A,XX,3781
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,A,YY,3782
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,A,ZZ,3783
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,B,XX,3784
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,B,YY,3785
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,B,ZZ,3786
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,C,XX,3787
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,C,YY,3788
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2019-12-01,C,ZZ,3789
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,A,XX,3790
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,A,YY,3791
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,A,ZZ,3792
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,B,XX,3793
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,B,YY,3794
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,B,ZZ,3795
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,C,XX,3796
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,C,YY,3797
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-01-01,C,ZZ,3798
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,A,XX,3799
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,A,YY,3800
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,A,ZZ,3801
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,B,XX,3802
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,B,YY,3803
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,B,ZZ,3804
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,C,XX,3805
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,C,YY,3806
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-02-01,C,ZZ,3807
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,A,XX,3808
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,A,YY,3809
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,A,ZZ,3810
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,B,XX,3811
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,B,YY,3812
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,B,ZZ,3813
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,C,XX,3814
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,C,YY,3815
Report type 2,Organization 3,Platform 3,Metric 3,Title 1,2020-03-01,C,ZZ,3816
Report type 2,Organization 3,Platform 3,Metric 3,Title 2,2019-12-01,A,XX,3817
Report type 2,Organization 3,Platform 3,Metric 3,Title 2,2019-12-01,A,YY,3818
